network_enp0s3_rx,network_enp0s3_tx,network_enp0s3_cx,mem_active,mem_cached,mem_shared,cpu_system,cpu_softirq,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,%user,%idle,label
87240,87300,174540,2731401216,7711674368,4947791872,52.5,33,3733,7610,6853,14.4,0.1,normal
55020,55020,110040,2731401216,7711674368,4947791872,52.5,33,3733,7610,6853,14.4,0.1,normal
90000,90000,180000,2731405312,7711678464,4947795968,49.2,36.6,3738,7230,6724,13.8,0.4,normal
53520,53520,107040,2731405312,7711678464,4947795968,49.2,36.6,3738,7230,6724,13.8,0.4,normal
74640,74640,149280,2731409408,7711678464,4947795968,50.6,34,3258,6343,5657,15.2,0.1,normal
64538,64538,129076,2731409408,7711678464,4947795968,50.6,34,3258,6343,5657,15.2,0.1,normal
86700,86640,173340,2731413504,7711682560,4947800064,49.9,35.1,3832,7700,6778,14.8,0.2,normal
53160,53160,106320,2731413504,7711682560,4947800064,49.9,35.1,3832,7700,6778,14.8,0.2,normal
85920,85980,171900,2731413504,7711682560,4947800064,51.1,33.9,3592,7063,6286,14.8,0.1,normal
54000,54000,108000,2731413504,7711682560,4947800064,51.1,33.9,3592,7063,6286,14.8,0.1,normal
89220,90740,179960,2731417600,7711686656,4947804160,51.4,33,3578,7161,6627,15,0.6,normal
50760,50760,101520,2731417600,7711686656,4947804160,51.4,33,3578,7161,6627,15,0.6,normal
89532,85616,175148,2731429888,7711711232,4947828736,46.1,35.9,4090,6817,6313,17.9,0.1,confidentiality
55680,58240,113920,2731429888,7711711232,4947828736,46.1,35.9,4090,6817,6313,17.9,0.1,normal
89580,93280,182860,2731433984,7711715328,4947832832,51.8,32.8,3686,7367,6603,15.2,0.2,normal
53340,54432,107772,2731433984,7711715328,4947832832,51.8,32.8,3686,7367,6603,15.2,0.2,normal
85680,85680,171360,2731433984,7711715328,4947832832,48.2,36.3,3503,6914,6352,15.5,0,normal
54180,54240,108420,2731433984,7711715328,4947832832,48.2,36.3,3503,6914,6352,15.5,0,normal
84000,84000,168000,2731438080,7711719424,4947836928,52.6,32.7,3298,6879,6245,14.8,0,normal
57180,57120,114300,2731438080,7711719424,4947836928,52.6,32.7,3298,6879,6245,14.8,0,normal
76020,76020,152040,2731438080,7711719424,4947836928,47.2,37.3,3377,6633,5940,15.2,0.3,normal
62018,62018,124036,2731438080,7711719424,4947836928,47.2,37.3,3377,6633,5940,15.2,0.3,normal
87600,87660,175260,2731442176,7711723520,4947841024,52.2,31.4,3722,7547,6831,15.8,0.6,normal
54300,54300,108600,2731442176,7711723520,4947841024,52.2,31.4,3722,7547,6831,15.8,0.6,normal
79800,79800,159600,2731442176,7711723520,4947841024,48.3,36.2,3254,6612,6110,15.5,0,normal
61380,61320,122700,2731442176,7711723520,4947841024,48.3,36.2,3254,6612,6110,15.5,0,normal
84720,84780,169500,2731438080,7711727616,4947845120,51.1,33.2,3747,7345,6650,15.3,0.4,normal
55920,55920,111840,2731438080,7711727616,4947845120,51.1,33.2,3747,7345,6650,15.3,0.4,normal
75600,75540,151140,2731446272,7711727616,4947845120,49.5,35.3,3577,6640,6028,14.9,0.4,normal
65040,65040,130080,2731446272,7711727616,4947845120,49.5,35.3,3577,6640,6028,14.9,0.4,normal
132240,132300,264540,2731446272,7711731712,4947849216,51.6,32,3560,7244,6517,15.7,0.7,normal
56160,56100,112260,2731446272,7711731712,4947849216,51.6,32,3560,7244,6517,15.7,0.7,normal
78240,78300,156540,2731450368,7711731712,4947849216,50,35.7,3386,6759,5947,14.3,0,normal
63540,63480,127020,2731450368,7711731712,4947849216,50,35.7,3386,6759,5947,14.3,0,normal
89400,89400,178800,2731450368,7711735808,4947853312,50,34.6,3862,7766,7066,15,0.3,normal
46500,46560,93060,2731450368,7711735808,4947853312,50,34.6,3862,7766,7066,15,0.3,normal
75480,75420,150900,2731454464,7711735808,4947853312,51.8,33.1,2945,6185,5504,15.1,0,normal
63218,63218,126436,2731454464,7711735808,4947853312,51.8,33.1,2945,6185,5504,15.1,0,normal
85080,85080,170160,2731454464,7711739904,4947857408,50,34.9,3602,7489,6595,15.1,0,normal
54720,54780,109500,2731454464,7711739904,4947857408,50,34.9,3602,7489,6595,15.1,0,normal
84780,84660,169440,2731458560,7711739904,4947857408,53.4,31.8,3362,7000,6238,14.8,0,normal
60900,60960,121860,2731458560,7711739904,4947857408,53.4,31.8,3362,7000,6238,14.8,0,normal
93044,88950,181994,2731470848,7711748096,4947869696,45.5,36.3,4918,7532,6849,21.21,0.25,confidentiality
51120,51120,102240,2731470848,7711748096,4947869696,45.5,36.3,4918,7532,6849,18.1,0.1,normal
75840,75840,151680,2731474944,7711748096,4947869696,53.8,30.7,3234,6378,5706,15.3,0.3,normal
62700,62700,125400,2731474944,7711748096,4947869696,53.8,30.7,3234,6378,5706,15.3,0.3,normal
138420,138360,276780,2731474944,7711752192,4947873792,49.2,36.4,3467,6790,6183,13.8,0.6,normal
106080,106080,212160,2731474944,7711752192,4947873792,49.2,36.4,3467,6790,6183,13.8,0.6,normal
75060,75060,150120,2731483136,7711756288,4947877888,51.7,31,3176,6310,5661,16.4,1,normal
63960,63960,127920,2731483136,7711756288,4947877888,51.7,31,3176,6310,5661,16.4,1,normal
87660,87660,175320,2731483136,7711760384,4947881984,48.2,37,3916,7708,6811,14.7,0.2,normal
51240,51300,102540,2731483136,7711760384,4947881984,48.2,37,3916,7708,6811,14.7,0.2,normal
84900,84900,169800,2731487232,7711760384,4947881984,50.7,32.2,3465,6961,6140,17.1,0,normal
56618,56558,113176,2731487232,7711760384,4947881984,50.7,32.2,3465,6961,6140,17.1,0,normal
89220,89280,178500,2731487232,7711764480,4947886080,48.9,36.1,4043,7419,6694,14.6,0.4,normal
51960,51960,103920,2731487232,7711764480,4947886080,48.9,36.1,4043,7419,6694,14.6,0.4,normal
83040,82980,166020,2731491328,7711764480,4947886080,50.8,33.7,3591,6862,6294,15.4,0.1,normal
56460,56460,112920,2731491328,7711764480,4947886080,50.8,33.7,3591,6862,6294,15.4,0.1,normal
80640,80700,161340,2731491328,7711768576,4947890176,48.7,34.7,3542,6939,6192,16.5,0.1,normal
59700,59640,119340,2731491328,7711768576,4947890176,48.7,34.7,3542,6939,6192,16.5,0.1,normal
88560,88620,177180,2731495424,7711768576,4947890176,49.2,35.3,3754,7582,6817,15.3,0.2,normal
51600,51540,103140,2731495424,7711768576,4947890176,49.2,35.3,3754,7582,6817,15.3,0.2,normal
78900,78960,157860,2731495424,7711772672,4947894272,51.4,34.7,3165,6506,5856,13.8,0.1,normal
61800,61800,123600,2731495424,7711772672,4947894272,51.4,34.7,3165,6506,5856,13.8,0.1,normal
83760,83700,167460,2731499520,7711772672,4947894272,48,35.3,3579,7327,6573,16.5,0.2,normal
56520,56520,113040,2731499520,7711772672,4947894272,48,35.3,3579,7327,6573,16.5,0.2,normal
79080,79140,158220,2731499520,7711776768,4947898368,52.2,34.1,3238,6686,5976,13.4,0.3,normal
62520,62400,124920,2731499520,7711776768,4947898368,52.2,34.1,3238,6686,5976,13.4,0.3,normal
77100,77220,154320,2731503616,7711776768,4947898368,51.1,34.4,3420,7007,6302,14.1,0.4,normal
63158,63158,126316,2731503616,7711776768,4947898368,51.1,34.4,3420,7007,6302,14.1,0.4,normal
84900,84900,169800,2731503616,7711780864,4947902464,50.4,33.9,3674,7468,6762,15.5,0.1,normal
57960,57900,115860,2731503616,7711780864,4947902464,50.4,33.9,3674,7468,6762,15.5,0.1,normal
82778,79431,162209,2731515904,7711789056,4947910656,45.6,36.6,4106,6799,6175,20.15,0.5,confidentiality
61305,60876,122181,2731515904,7711789056,4947910656,45.6,36.6,4106,6799,6175,17.6,0.3,normal
79380,79440,158820,2731515904,7711797248,4947918848,52.4,32.3,3489,7003,6354,14.9,0.4,normal
61620,61620,123240,2731515904,7711797248,4947918848,52.4,32.3,3489,7003,6354,14.9,0.4,normal
90120,90120,180240,2731520000,7711797248,4947918848,49.4,35.2,3822,7660,6929,15.1,0.2,normal
49260,49260,98520,2731520000,7711797248,4947918848,49.4,35.2,3822,7660,6929,15.1,0.2,normal
78480,78420,156900,2731520000,7711797248,4947918848,52.8,32.2,2894,6363,5665,15,0,normal
61080,61080,122160,2731520000,7711797248,4947918848,52.8,32.2,2894,6363,5665,15,0,normal
84360,84420,168780,2731524096,7711801344,4947922944,48.4,37.6,3825,7365,6641,13.9,0.1,normal
56760,56700,113460,2731524096,7711801344,4947922944,48.4,37.6,3825,7365,6641,13.9,0.1,normal
91020,91080,182100,2731524096,7711801344,4947922944,51.4,32.1,3693,7278,6726,16.2,0.4,normal
49740,49740,99480,2731524096,7711801344,4947922944,51.4,32.1,3693,7278,6726,16.2,0.4,normal
84360,84360,168720,2731528192,7711805440,4947927040,50.3,35.4,3244,6661,6066,14.4,0,normal
56618,56618,113236,2731528192,7711805440,4947927040,50.3,35.4,3244,6661,6066,14.4,0,normal
83040,83040,166080,2731524096,7711805440,4947927040,49.4,34.1,3896,7066,6528,16.5,0,normal
56580,56580,113160,2731524096,7711805440,4947927040,49.4,34.1,3896,7066,6528,16.5,0,normal
87120,87120,174240,2731532288,7711809536,4947931136,49.6,34.8,3907,7283,6518,15.4,0.2,normal
56460,56460,112920,2731532288,7711809536,4947931136,49.6,34.8,3907,7283,6518,15.4,0.2,normal
76320,76260,152580,2731532288,7711809536,4947931136,49.1,34.7,3408,6654,5936,16.1,0.1,normal
62040,62040,124080,2731532288,7711809536,4947931136,49.1,34.7,3408,6654,5936,16.1,0.1,normal
86220,86160,172380,2731536384,7711813632,4947935232,51.4,33.5,3929,7535,6766,15.1,0,normal
53220,53280,106500,2731536384,7711813632,4947935232,51.4,33.5,3929,7535,6766,15.1,0,normal
80160,80160,160320,2731536384,7711813632,4947935232,50.5,35.4,3243,6515,5851,14,0.1,normal
64560,64560,129120,2731536384,7711813632,4947935232,50.5,35.4,3243,6515,5851,14,0.1,normal
83466,81000,164466,2731540480,7711817728,4947939328,51.7,32.6,3699,6960,6381,15.6,0.1,normal
44792,43620,88412,2731540480,7711817728,4947939328,51.7,32.6,3699,6960,6381,15.6,0.1,normal
76268,74280,150548,2731540480,7711817728,4947939328,50.2,34.8,2988,5129,4824,14.7,0.3,normal
47010,46620,93630,2731540480,7711817728,4947939328,50.2,34.8,2988,5129,4824,14.7,0.3,normal
75118,74280,149398,2731548672,7711825920,4947947520,53.8,31.3,2626,4605,4337,14.4,0.5,normal
46020,46259,92279,2731548672,7711825920,4947947520,53.8,31.3,2626,4605,4337,14.4,0.5,normal
70694,69660,140354,2731556864,7711834112,4947955712,45.8,35.7,3598,5465,4982,19.93,0.3,confidentiality
58560,58500,117060,2731556864,7711834112,4947955712,45.8,35.7,3598,5465,4982,18.2,0.3,normal
66638,66381,133019,2731560960,7711838208,4947959808,49.6,33.4,3111,6006,5366,16.6,0.4,normal
56954,55740,112694,2731560960,7711838208,4947959808,49.6,33.4,3111,6006,5366,16.6,0.4,normal
68840,68520,137360,2731560960,7711838208,4947959808,48.2,36.3,3125,5577,5000,15.5,0,normal
57720,57840,115560,2731560960,7711838208,4947959808,48.2,36.3,3125,5577,5000,15.5,0,normal
72172,66984,139156,2731565056,7711842304,4947963904,52.1,32.1,2979,4991,4685,15.2,0.6,normal
51767,50316,102083,2731565056,7711842304,4947963904,52.1,32.1,2979,4991,4685,15.2,0.6,normal
70952,68820,139772,2731565056,7711842304,4947963904,50.7,34.8,2803,4667,4436,13.8,0.7,normal
52610,51600,104210,2731565056,7711842304,4947963904,50.7,34.8,2803,4667,4436,13.8,0.7,normal
69462,69300,138762,2731569152,7711846400,4947968000,50.6,33.2,2944,4934,4695,15.8,0.3,normal
53480,52860,106340,2731569152,7711846400,4947968000,50.6,33.2,2944,4934,4695,15.8,0.3,normal
68198,67920,136118,2731569152,7711846400,4947968000,50.3,34.5,3049,5449,4992,14.9,0.3,normal
56063,55559,111622,2731569152,7711846400,4947968000,50.3,34.5,3049,5449,4992,14.9,0.3,normal
73642,72180,145822,2731573248,7711854592,4947976192,47.6,35.2,3644,6247,5784,16.4,0.8,normal
67955,67418,135373,2731573248,7711854592,4947976192,47.6,35.2,3644,6247,5784,16.4,0.8,normal
99259,99000,198259,2731573248,7711854592,4947976192,48.9,35.2,4269,8238,7534,15.5,0.4,normal
48240,48240,96480,2731573248,7711854592,4947976192,48.9,35.2,4269,8238,7534,15.5,0.4,normal
79920,79860,159780,2731577344,7711858688,4947980288,49.6,35.2,2845,6114,5475,15.3,0,normal
62640,62700,125340,2731577344,7711858688,4947980288,49.6,35.2,2845,6114,5475,15.3,0,normal
78360,78300,156660,2731577344,7711858688,4947980288,48.1,38.3,3521,6971,6228,13.2,0.4,normal
67191,66780,133971,2731577344,7711858688,4947980288,48.1,38.3,3521,6971,6228,13.2,0.4,normal
86584,86460,173044,2731581440,7711862784,4947984384,51.9,32.3,3772,7643,6894,15.2,0.6,normal
59040,59040,118080,2731581440,7711862784,4947984384,51.9,32.3,3772,7643,6894,15.2,0.6,normal
96783,96540,193323,2731581440,7711862784,4947984384,49.7,37.1,3832,7545,7019,13.1,0.1,normal
49800,49800,99600,2731581440,7711862784,4947984384,49.7,37.1,3832,7545,7019,13.1,0.1,normal
82860,82860,165720,2731585536,7711866880,4947988480,54.2,30.5,2950,6390,5798,15.2,0.1,normal
62280,62220,124500,2731585536,7711866880,4947988480,54.2,30.5,2950,6390,5798,15.2,0.1,normal
78000,78000,156000,2731585536,7711866880,4947988480,48.7,37.4,3397,6704,6019,13.9,0,normal
65419,65040,130459,2731585536,7711866880,4947988480,48.7,37.4,3397,6704,6019,13.9,0,normal
84380,80612,164992,2731601920,7711879168,4948000768,45.6,35.1,4269,6928,6332,20.15,0.77,confidentiality
67895,67465,135360,2731601920,7711879168,4948000768,45.6,35.1,4269,6928,6332,19,0.3,normal
82260,82080,164340,2731601920,7711879168,4948000768,50.4,35.4,3694,7134,6469,14.2,0,normal
65220,65160,130380,2731601920,7711879168,4948000768,50.4,35.4,3694,7134,6469,14.2,0,normal
86880,86880,173760,2731601920,7711883264,4948004864,49.3,35.4,3807,7417,6822,15,0.2,normal
55620,55620,111240,2731601920,7711883264,4948004864,49.3,35.4,3807,7417,6822,15,0.2,normal
78600,78660,157260,2731606016,7711883264,4948004864,50.3,33.5,3097,6485,5826,16.1,0.1,normal
66720,66660,133380,2731606016,7711883264,4948004864,50.3,33.5,3097,6485,5826,16.1,0.1,normal
81180,81240,162420,2731606016,7711887360,4948008960,46.8,37.9,3462,7221,6446,15.3,0,normal
64740,64740,129480,2731606016,7711887360,4948008960,46.8,37.9,3462,7221,6446,15.3,0,normal
81960,81900,163860,2731610112,7711887360,4948008960,52.2,33.1,3327,7079,6361,14.5,0.2,normal
110520,110580,221100,2731610112,7711887360,4948008960,52.2,33.1,3327,7079,6361,14.5,0.2,normal
167340,167340,334680,2731610112,7711891456,4948013056,48.4,36.3,3090,5676,5197,14.1,1.1,normal
57360,57240,114600,2731610112,7711891456,4948013056,48.4,36.3,3090,5676,5197,14.1,1.1,normal
80940,81000,161940,2731610112,7711891456,4948013056,50.6,33.2,3913,7001,6260,16,0.3,normal
62696,62340,125036,2731610112,7711891456,4948013056,50.6,33.2,3913,7001,6260,16,0.3,normal
77580,77640,155220,2731614208,7711895552,4948017152,49,36.8,3475,6748,6025,14.1,0.1,normal
66818,66818,133636,2731614208,7711895552,4948017152,49,36.8,3475,6748,6025,14.1,0.1,normal
77150,76920,154070,2731618304,7711895552,4948017152,51,33.8,3493,7074,6398,14.7,0.5,normal
61339,59400,120739,2731618304,7711895552,4948017152,51,33.8,3493,7074,6398,14.7,0.5,normal
89662,81780,171442,2731622400,7711903744,4948025344,49.9,34.1,3554,6470,5873,15.3,0.7,normal
67908,64680,132588,2731622400,7711903744,4948025344,49.9,34.1,3554,6470,5873,15.3,0.7,normal
86623,85320,171943,2731626496,7711903744,4948025344,50.3,35.5,3897,7611,6791,13.9,0.4,normal
61140,61080,122220,2731626496,7711903744,4948025344,50.3,35.5,3897,7611,6791,13.9,0.4,normal
87585,83820,171405,2731626496,7711907840,4948029440,49.4,34.3,3178,6785,6206,16.4,0,normal
62365,62040,124405,2731626496,7711907840,4948029440,49.4,34.3,3178,6785,6206,16.4,0,normal
88639,87180,175819,2731630592,7711907840,4948029440,47.3,37.5,3753,7327,6723,14.8,0.4,normal
61052,60900,121952,2731630592,7711907840,4948029440,47.3,37.5,3753,7327,6723,14.8,0.4,normal
86132,85920,172052,2731630592,7711911936,4948033536,51.7,32.6,3231,6998,6425,15.7,0,normal
59402,58401,117803,2731630592,7711911936,4948033536,51.7,32.6,3231,6998,6425,15.7,0,normal
93250,89444,182694,2731646976,7711924224,4948045824,46,36.1,4700,7256,6589,21.17,0.9,confidentiality
57332,57180,114512,2731646976,7711924224,4948045824,46,36.1,4700,7256,6589,17.1,0.9,normal
81424,80940,162364,2731646976,7711928320,4948049920,52.9,31.8,2966,6571,5911,15.3,0,normal
65830,65678,131508,2731646976,7711928320,4948049920,52.9,31.8,2966,6571,5911,15.3,0,normal
78092,77880,155972,2731651072,7711928320,4948049920,47.3,37.3,3475,6821,6119,15.4,0,normal
66343,66240,132583,2731651072,7711928320,4948049920,47.3,37.3,3475,6821,6119,15.4,0,normal
95044,94620,189664,2731651072,7711932416,4948054016,49.6,32.3,4092,8048,7324,18,0.1,normal
46712,46500,93212,2731651072,7711932416,4948054016,49.6,32.3,4092,8048,7324,18,0.1,normal
93812,93480,187292,2731655168,7711932416,4948054016,48.5,37.1,3378,6470,6039,14.3,0,normal
99480,99480,198960,2731655168,7711932416,4948054016,48.5,37.1,3378,6470,6039,14.3,0,normal
148352,148260,296612,2731655168,7711936512,4948058112,49.5,34,2366,4684,4474,13.7,2.8,normal
62912,62640,125552,2731655168,7711936512,4948058112,49.5,34,2366,4684,4474,13.7,2.8,normal
75244,74880,150124,2731659264,7711936512,4948058112,49,36.3,3183,6706,6026,14.8,0,normal
64292,64080,128372,2731659264,7711936512,4948058112,49,36.3,3183,6706,6026,14.8,0,normal
93092,92880,185972,2731659264,7711940608,4948062208,49.6,34.4,4387,7854,7267,15.1,0.9,normal
47383,47280,94663,2731659264,7711940608,4948062208,49.6,34.4,4387,7854,7267,15.1,0.9,normal
84664,84240,168904,2731663360,7711940608,4948062208,50.2,33.7,3409,6510,5933,15.7,0.4,normal
58948,58440,117388,2731663360,7711940608,4948062208,50.2,33.7,3409,6510,5933,15.7,0.4,normal
99932,99660,199592,2731663360,7711944704,4948066304,50.3,35.9,3206,6456,5831,13.3,0.4,normal
82422,81998,164420,2731663360,7711944704,4948066304,50.3,35.9,3206,6456,5831,13.3,0.4,normal
114780,114780,229560,2731667456,7711944704,4948066304,49.9,34.2,3079,6034,5555,15.3,0.5,normal
82388,82080,164468,2731667456,7711944704,4948066304,45.4,37.7,2159,4033,3723,16.5,0.4,normal
50432,50220,100652,2731667456,7711944704,4948066304,45.4,37.7,2159,4033,3723,16.5,0.4,normal
85352,85140,170492,2731671552,7711948800,4948070400,50.6,33.3,3395,6754,6162,16,0.1,normal
57032,56820,113852,2731671552,7711948800,4948070400,50.6,33.3,3395,6754,6162,16,0.1,normal
81675,81360,163035,2731671552,7711948800,4948070400,53.1,33.5,3401,6745,6165,13.1,0.4,normal
54812,54600,109412,2731671552,7711948800,4948070400,53.1,33.5,3401,6745,6165,13.1,0.4,normal
82528,82140,164668,2731671552,7711952896,4948074496,51.7,33.2,3497,6842,6213,14.9,0.1,normal
58320,58380,116700,2731671552,7711952896,4948074496,51.7,33.2,3497,6842,6213,14.9,0.1,normal
87584,86453,174037,2731683840,7711961088,4948082688,47.6,34.4,4383,7285,6616,21.86,0.2,confidentiality
59792,56266,116058,2731683840,7711961088,4948082688,47.6,34.4,4383,7285,6616,17.8,0.2,normal
86884,86340,173224,2731683840,7711969280,4948090880,49.4,35.8,3700,7107,6398,14.4,0.4,normal
52892,52740,105632,2731683840,7711969280,4948090880,49.4,35.8,3700,7107,6398,14.4,0.4,normal
75752,75480,151232,2731687936,7711969280,4948090880,54.4,30.5,2905,6345,5658,14.9,0.1,normal
64772,64620,129392,2731687936,7711969280,4948090880,54.4,30.5,2905,6345,5658,14.9,0.1,normal
74781,74678,149459,2731687936,7711973376,4948094976,50.5,35,3345,6999,6241,14.1,0.4,normal
64804,64380,129184,2731687936,7711973376,4948094976,50.5,35,3345,6999,6241,14.1,0.4,normal
83524,83100,166624,2731692032,7711973376,4948094976,53.6,31.2,3417,7382,6663,14.8,0.4,normal
57060,57060,114120,2731692032,7711973376,4948094976,53.6,31.2,3417,7382,6663,14.8,0.4,normal
96904,96480,193384,2731692032,7711977472,4948099072,48.7,36.5,3851,7688,7175,14.6,0.1,normal
46860,46800,93660,2731692032,7711977472,4948099072,48.7,36.5,3851,7688,7175,14.6,0.1,normal
89704,89340,179044,2731700224,7711981568,4948103168,51.8,32.2,3213,6666,6171,15.8,0.3,normal
53252,53040,106292,2731700224,7711981568,4948103168,51.8,32.2,3213,6666,6171,15.8,0.3,normal
75632,75420,151052,2731700224,7711985664,4948107264,49.5,36.4,2970,6315,5727,14,0.1,normal
